Year;CITATION;SAMPLE NAME;UNIQUE_ID;LOCATION;LOCATION COMMENT;LATITUDE (MIN.);LONGITUDE (MIN.);LATITUDE (MAX.);LONGITUDE (MAX.);ELEVATION (MIN.);ELEVATION (MAX.);SAMPLING TECHNIQUE;LAND/SEA (SAMPLING);ROCK TYPE;ROCK NAME;ROCK TEXTURE;SAMPLE COMMENT;AGE (MIN.);AGE (MAX.);GEOLOGICAL AGE;GEOLOGICAL AGE PREFIX;ALTERATION;ALTERATION TYPE;TYPE OF MATERIAL;MINERAL / COMPONENT;SPOT (MINERAL);CRYSTAL;RIM / CORE (MINERAL GRAINS);PRIMARY/SECONDARY;INCLUSION TYPE;MINERAL (INCLUSION);RIM / CORE (INCLUSION);HOSTMINERAL (INCLUSION);HEATING;SIO2(WT%);TIO2(WT%);AL2O3(WT%);CR2O3(WT%);FE2O3T(WT%);FE2O3(WT%);FEOT(WT%);FEO(WT%);CAO(WT%);MGO(WT%);MNO(WT%);NIO(WT%);K2O(WT%);;;;NA2O(WT%);P2O5(WT%);H2O(WT%);H2OP(WT%);H2OM(WT%);CO2(WT%);F(WT%);CL(WT%);LOI(WT%);K(WT%);LI(PPM);BE(PPM);B(PPM);P(PPM);AR36(CCMSTP/G);AR40(CCMSTP/G);AR40(MOL/G);K(PPM);SC(PPM);TI(PPM);V(PPM);;;;CR(PPM);;;;MN(PPM);CO(PPM);NI(PPM): altern. values or methods;;;;CU(PPM);ZN(PPM);GA(PPM);GE(PPM);AS(PPM);SE(PPM);BR(PPM);RB(PPM): altern. values or methods;;;;SR(PPM): altern. values or methods;;;;Y(PPM): altern. values or methods;;;;ZR(PPM): altern. values or methods;;;;NB(PPM): altern. values or methods;;;;MO(PPM);AG(PPM);CD(PPM);IN(PPM);SN(PPM);SB(PPM);CS(PPM);BA(PPM): altern. values or methods;;;;LA(PPM): altern. values or methods;;;;CE(PPM): altern. values or methods;;;;PR(PPM);ND(PPM): altern. values or methods;;;;SM(PPM): altern. values or methods;;;;EU(PPM);GD(PPM);TB(PPM);DY(PPM);HO(PPM);ER(PPM);TM(PPM);YB(PPM);LU(PPM);HF(PPM);TA(PPM): altern. values or methods;;;;W(PPM);RE(PPT);OS(PPT);IR(PPB);AU(PPB);TL(PPM);PB(PPM);PB206(PPM);BI(PPM);RA(PPT);TH(PPM): altern. values or methods;;;;U(PPM);ND143_ND144;ND143_ND144_INI;EPSILON_ND;EPSILON_ND_INI;SM147_ND144;SR87_SR86;SR87_SR86_INI;RB87_SR86;PB206_PB204;PB207_PB204;PB207_PB206;PB208_PB204;OS187_OS188;RE187_OS188;HF176_HF177;HF176_HF177_INI;EPSILON_HF;EPSILON_HF_INI;LU176_HF177;YB176_HF177;PB206_U238;PB207_U235;PB208_TH232;RA226_TH230_ACT;TH230_TH232_ACT;TH232_U238;U238_TH230_ACT;U238_TH232_ACT;D7LI(PER MIL);D18O(PER MIL);D18O(VS SMOW);D18O(VS VSMOW);D29SI(VS NBS28);D30SI(VS NBS28);D41K(VS SRM3141A);D49TI(VS OL-TI);D65CU(VS NBS-976);D66ZN(VS JMC-LYON);D68ZN(VS JMC-LYON);D98_95MO(VS NIST3134);ALBITE(MOL%);ANORTHITE(MOL%);ENSTATITE(MOL%);FERROSILITE(MOL%);ORTHOCLASE(MOL%);WOLLASTONITE(MOL%);AGE(MA): altern. values or methods;;;;AGE_PB207_PB206(MA);AGE_PB207_U235(MA);AGE_PB206_U238(MA);AGE_PB208_TH232(MA);
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. NAW04;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / NAWA UNIT;;35.45969;133.55195;35.45969;133.55195;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;64.73;0.401;17.85;;3.65;;;;4.32;1.85;0.062;;1.72;XRF;;;4.52;0.11;;;;;;;1.32;;;;;;;;;;;;59;XRF;61.8520451183616;ICPMS;13.4742991148882;ICPMS;;;;;12.3756644305095;ICPMS;;;;;;;;;;40;XRF;47.3028614547365;ICPMS;701;XRF;658.283802690051;ICPMS;6.17791352566517;ICPMS;;;87;XRF;78.2541538079217;ICPMS;6.11520354544462;ICPMS;;;;;;;;;1.44264365900318;375;XRF;398.799416134893;ICPMS;11.4026660969683;ICPMS;;;23.016455169919;ICPMS;;;2.30844781614987;9.14287320624689;ICPMS;;;1.77672275125147;ICPMS;;;0.672939292805156;1.3961215030716;0.200481518591559;1.12268641515898;0.219660675036566;0.582772464077135;0.085212811824323;0.537726380935775;0.081377853174863;2.13224227573295;0.411367333693151;ICPMS;;;;;;;;;6.68458512802745;;;;4.35802878085292;ICPMS;;;1.01847851452044;0.512792042613944;;;;;0.704797339730147;;;18.282396;15.567308;;38.445646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. NAW05;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / NAWA UNIT;;35.45969;133.55195;35.45969;133.55195;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;65.1;0.388;17.92;;3.61;;;;4.47;1.71;0.058;;1.76;XRF;;;4.56;0.14;;;;;;;0.96;;;;;;;;;;;;50;XRF;47.1298415159608;ICPMS;12.3143349516865;ICPMS;;;;;11.1416300157069;ICPMS;;;;;;;;;;43;XRF;42.0648829469186;ICPMS;710;XRF;750.508191342719;ICPMS;5.8018707711882;ICPMS;;;85;XRF;64.8572598144037;ICPMS;5.61538155662888;ICPMS;;;;;;;;;0.940142810723229;397;XRF;395.640103525097;ICPMS;13.8121956928236;ICPMS;;;28.4685252828632;ICPMS;;;2.94983120051672;11.3128022122136;ICPMS;;;1.9121264274309;ICPMS;;;0.637093108778702;1.39923397192303;0.185442551256591;1.0013227708383;0.190053186001017;0.486315712254281;0.0706813341798216;0.444520054067469;0.065877537778205;1.76982000706372;0.395704792851621;ICPMS;;;;;;;;;7.36416321943324;;;;3.80630854796092;ICPMS;;;0.86592041050679;0.512793;;;;;0.704759;;;18.265;15.557;;38.4106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. NAW11;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / NAWA UNIT;;35.45969;133.55195;35.45969;133.55195;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;66.3;0.384;17.44;;3.27;;;;4.34;1.74;0.057;;1.75;XRF;;;4.35;0.08;;;;;;;1.02;;;;;;;;;;;;56;XRF;54.548161394989;ICPMS;13.1541451431152;ICPMS;;;;;10.6621663223205;ICPMS;;;;;;;;;;41;XRF;45.3335020933065;ICPMS;655;XRF;718.117258973833;ICPMS;6.6257032652279;ICPMS;;;72;XRF;89.802169186177;ICPMS;5.72913768097368;ICPMS;;;;;;;;;0.975385574766748;369;XRF;370.418449649483;ICPMS;15.1919403708641;ICPMS;;;30.2322817621623;ICPMS;;;3.18990020258181;11.8693140612461;ICPMS;;;2.15439676538942;ICPMS;;;0.697437206806409;1.5388302744751;0.208530726470301;1.14864200847448;0.220143790516097;0.606339286916473;0.0843114952815736;0.573214814489103;0.0858557836529898;2.31069754495435;0.399315129630348;ICPMS;;;;;;;;;8.33461564988173;;;;4.75463024027751;ICPMS;;;1.16028211009702;0.512787314948266;;;;;0.704796605376253;;;18.272557;15.574292;;38.445953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. NAW12;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / NAWA UNIT;;35.45969;133.55195;35.45969;133.55195;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;64.64;0.385;17.01;;3.26;;;;4.13;1.72;0.057;;1.7;XRF;;;4.24;0.08;;;;;;;1.23;;;;;;;;;;;;55;XRF;50.357824642098;ICPMS;12.7104981778973;ICPMS;;;;;10.5688720703202;ICPMS;;;;;;;;;;40;XRF;43.0185789840237;ICPMS;622;XRF;708.373045037795;ICPMS;5.39054885635757;ICPMS;;;78;XRF;80.6265663875759;ICPMS;5.61068995821188;ICPMS;;;;;;;;;0.70120651010754;369;XRF;390.191298191981;ICPMS;14.6103463004553;ICPMS;;;30.5675437606867;ICPMS;;;2.89622026610729;10.6130540323827;ICPMS;;;1.91498797760907;ICPMS;;;0.651520983525888;1.33145301005112;0.188448303773773;1.01224980871311;0.192758610536457;0.516305845647674;0.0763666598789199;0.471535534630544;0.0707993980491422;2.12854509077586;0.401186461849888;ICPMS;;;;;;;;;8.54586398110368;;;;4.52795906340972;ICPMS;;;0.984539939814674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. NAW13;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / NAWA UNIT;;35.45969;133.55195;35.45969;133.55195;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;64.4;0.42;16.95;;3.36;;;;4.09;1.82;0.055;;1.76;XRF;;;4.16;0.06;;;;;;;1.4;;;;;;;;;;;;60;XRF;55.0038408629883;ICPMS;12.2576156764887;ICPMS;;;;;11.0363550601017;ICPMS;;;;;;;;;;43;XRF;46.8335635686889;ICPMS;622;XRF;727.955132780595;ICPMS;4.79911200172934;ICPMS;;;83;XRF;77.5565902338862;ICPMS;5.8389593791383;ICPMS;;;;;;;;;1.17281092299929;374;XRF;388.654651052009;ICPMS;11.8200864888181;ICPMS;;;21.3386536094284;ICPMS;;;2.05834208048661;7.45357873937239;ICPMS;;;1.40160541550338;ICPMS;;;0.666593422081213;1.01709447879917;0.153720410417147;0.84687206966742;0.164681471968289;0.453286334522651;0.0681067723881387;0.447609444348522;0.0709547880593811;2.11559942241232;0.405629639335007;ICPMS;;;;;;;;;5.35305409390683;;;;4.4061278823967;ICPMS;;;1.12972566885564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. NAW06;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / BORYO UNIT;;35.45635;133.50144;35.45635;133.50144;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;63.93;0.502;17.33;;4.06;;;;4.86;2.03;0.073;;2.02;XRF;;;4.4;0.17;;;;;;;0.79;;;;;;;;;;;;66;XRF;69.5135554499026;ICPMS;15.1867305895925;ICPMS;;;;;15.7550116018421;ICPMS;;;;;;;;;;46;XRF;48.1737405135875;ICPMS;954;XRF;939.412173625947;ICPMS;8.25035813169459;ICPMS;;;79;XRF;111.580310132046;ICPMS;11.0458621290724;ICPMS;;;;;;;;;1.881527058055;502;XRF;500.301474892003;ICPMS;25.9078796157017;ICPMS;;;48.0714522783021;ICPMS;;;5.02610063566871;18.1069267686556;ICPMS;;;2.78268146036319;ICPMS;;;0.841905957429253;1.90400791880114;0.261567978999315;1.44510214674356;0.269006208544137;0.750180419921289;0.105894396883733;0.692388805407814;0.104590331633493;2.6829811028777;0.709681268234347;ICPMS;;;;;;;;;9.34219771674148;;;;6.20290881531402;ICPMS;;;1.62674888768771;0.512780044360636;;;;;0.704694068203695;;;18.292552;15.577669;;38.489171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. NAW07;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / BORYO UNIT;;35.45635;133.50144;35.45635;133.50144;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;64.88;0.47;17.24;;4.01;;;;4.72;2.01;0.073;;2;XRF;;;4.39;0.16;;;;;;;0.5;;;;;;;;;;;;65;XRF;65.8700810365765;ICPMS;14.5101285776222;ICPMS;;;;;14.678229202418;ICPMS;;;;;;;;;;49;XRF;50.9593260364575;ICPMS;836;XRF;815.098169830668;ICPMS;7.98404935163123;ICPMS;;;78;XRF;90.151268190937;ICPMS;10.1488415283604;ICPMS;;;;;;;;;2.66741002075718;502;XRF;470.80475439005;ICPMS;22.1665572994435;ICPMS;;;44.845768746195;ICPMS;;;4.5786927396446;16.7421956803695;ICPMS;;;2.67027221699001;ICPMS;;;0.809826767821309;1.84243159401412;0.26079903822928;1.37202568696582;0.270416226409181;0.706855697209918;0.10286851790826;0.66565150745991;0.101559177563089;2.38783805423163;0.688331037736194;ICPMS;;;;;;;;;7.79068583165308;;;;5.7962877631501;ICPMS;;;1.44921019353788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. NAW08;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / BORYO UNIT;;35.45635;133.50144;35.45635;133.50144;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;64.31;0.439;17.72;;3.72;;;;4.89;1.83;0.068;;1.93;XRF;;;4.42;0.17;;;;;;;0.6;;;;;;;;;;;;61;XRF;63.5382621823661;ICPMS;13.5326697398771;ICPMS;;;;;13.5562740245895;ICPMS;;;;;;;;;;48;XRF;49.0672176120451;ICPMS;884;XRF;892.353938700624;ICPMS;7.37330672742794;ICPMS;;;81;XRF;91.065471268133;ICPMS;10.0115585649454;ICPMS;;;;;;;;;2.36098100375527;488;XRF;468.992638682194;ICPMS;21.6592087301304;ICPMS;;;43.1185959587876;ICPMS;;;4.26328597992154;15.4294738612508;ICPMS;;;2.42708448674337;ICPMS;;;0.794107841353166;1.66478975570411;0.225355818370594;1.23313426087544;0.235017938187398;0.647737313647547;0.0918277969547891;0.60997333440264;0.0960264015177009;2.31159261161714;0.670173780101761;ICPMS;;;;;;;;;7.17192442485134;;;;5.7778089468936;ICPMS;;;1.43821816235593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. NAW09;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / BORYO UNIT;;35.45635;133.50144;35.45635;133.50144;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;64.18;0.45;16.69;;3.92;;;;4.92;2.03;0.073;;1.94;XRF;;;4.4;0.18;;;;;;;0.6;;;;;;;;;;;;66;XRF;67.9786681204474;ICPMS;15.2037665935856;ICPMS;;;;;14.9226104608657;ICPMS;;;;;;;;;;46;XRF;49.8086120264952;ICPMS;882;XRF;922.782969504364;ICPMS;9.16362285736726;ICPMS;;;78;XRF;102.578147606674;ICPMS;10.6791005957802;ICPMS;;;;;;;;;2.78945859893948;497;XRF;488.761466076862;ICPMS;23.5705942361979;ICPMS;;;48.5242545945138;ICPMS;;;5.03687117025666;18.8272613066722;ICPMS;;;3.01068712049032;ICPMS;;;0.859322391325416;2.09230379449667;0.28599861341672;1.50757152370414;0.288302448551785;0.77978000840334;0.11336207466889;0.731334760959421;0.105535095141446;2.5583148462387;0.695077674645193;ICPMS;;;;;;;;;7.34807629157067;;;;6.15547727412137;ICPMS;;;1.51420900642828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. NAW10;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / BORYO UNIT;;35.45635;133.50144;35.45635;133.50144;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;63.93;0.502;16.91;;3.98;;;;5.18;2.08;0.07;;1.95;XRF;;;4.41;0.18;;;;;;;0.51;;;;;;;;;;;;68;XRF;72.8100366335839;ICPMS;14.4791896540627;ICPMS;;;;;16.4743490680843;ICPMS;;;;;;;;;;47;XRF;50.3550039896182;ICPMS;1027;XRF;1104.58218007575;ICPMS;8.30913972230524;ICPMS;;;84;XRF;70.1049552835242;ICPMS;10.4196506373513;ICPMS;;;;;;;;;2.75602585064437;491;XRF;486.451019836873;ICPMS;25.3119777839463;ICPMS;;;50.7389548729047;ICPMS;;;5.57917793336439;20.6585119208772;ICPMS;;;3.11271440225504;ICPMS;;;0.928870765642243;2.14495785195122;0.282888530379824;1.4593411259626;0.270480704576248;0.698509783493537;0.0965058004361478;0.605642927670916;0.0918956227001354;2.09476515952248;0.67029552496173;ICPMS;;;;;;;;;5.94408530616233;;;;5.05423064128559;ICPMS;;;1.0498993404091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. NOD01;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / NODAGASEN UNIT;;35.38718;133.56315;35.38718;133.56315;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;65.13;0.471;16.46;;4.25;;;;5.01;2.05;0.072;;2.06;XRF;;;4.4;0.19;;;;;;;0.48;;;;;;;;;;;;72;XRF;57.8334573095149;ICPMS;14.5555570197845;ICPMS;;;;;15.6109112987798;ICPMS;;;;;;;;;;44;XRF;51.5025259463584;ICPMS;950;XRF;1026.02911764433;ICPMS;8.95058557085912;ICPMS;;;86;XRF;91.6813473451485;ICPMS;11.4187793570927;ICPMS;;;;;;;;;2.82408817956104;484;XRF;503.680208067321;ICPMS;30.0617231445389;ICPMS;;;58.1189899181651;ICPMS;;;5.94456003291621;21.4413372581013;ICPMS;;;3.24464347591363;ICPMS;;;0.886672070756925;2.20075806655943;0.295137407114129;1.59938917471203;0.292599633949601;0.797768444448081;0.112697550385249;0.708436494719994;0.106920010408661;2.31156993180864;0.705648234632465;ICPMS;;;;;;;;;23.0404171513617;;;;6.49723402756994;ICPMS;;;1.72221927868195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. NOD02;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / NODAGASEN UNIT;;35.38718;133.56315;35.38718;133.56315;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;64.44;0.453;17.03;;4.04;;;;4.88;1.95;0.07;;1.98;XRF;;;4.42;0.18;;;;;;;0.79;;;;;;;;;;;;54;XRF;;;;;;;;;;;;;;;;;;;;43;XRF;;;952;XRF;;;;;;;86;XRF;;;;;;;;;;;;;;486;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. NOD03;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / NODAGASEN UNIT;;35.38718;133.56315;35.38718;133.56315;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;63.73;0.471;17.19;;4.3;;;;5.06;2.08;0.082;;2.07;XRF;;;4.51;0.22;;;;;;;0.9;;;;;;;;;;;;60;XRF;;;;;;;;;;;;;;;;;;;;48;XRF;;;993;XRF;;;;;;;87;XRF;;;;;;;;;;;;;;503;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. NOD04;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / NODAGASEN UNIT;;35.38718;133.56315;35.38718;133.56315;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;64.09;0.468;17.21;;4.1;;;;4.95;1.99;0.073;;2;XRF;;;4.45;0.18;;;;;;;0.7;;;;;;;;;;;;63;XRF;63.8658047601305;ICPMS;20.8394645508895;ICPMS;;;;;14.9787153766512;ICPMS;;;;;;;;;;45;XRF;45.6656905269241;ICPMS;961;XRF;901.850235436582;ICPMS;8.0108544774302;ICPMS;;;85;XRF;79.3145948770445;ICPMS;10.2683960440046;ICPMS;;;;;;;;;1.63670107950264;486;XRF;468.096722998566;ICPMS;21.9780663670071;ICPMS;;;44.5230452017175;ICPMS;;;4.52702256382389;16.790883822571;ICPMS;;;2.76519173959621;ICPMS;;;0.84099159480139;1.93356488198919;0.268786283632693;1.42188300362721;0.270380160130999;0.726986702706584;0.105325562567608;0.683157672523218;0.098603547935907;2.14750758443016;0.661332385955507;ICPMS;;;;;;;;;7.28920015493572;;;;5.61658232431154;ICPMS;;;1.37555589626513;0.512783;;;;;0.704806;;;18.2793;15.5619;;38.441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. NOD05;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / NODAGASEN UNIT;;35.38718;133.56315;35.38718;133.56315;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;64.06;0.474;17.08;;4.45;;;;4.93;2.05;0.071;;2;XRF;;;4.38;0.18;;;;;;;0.89;;;;;;;;;;;;58;XRF;60.243716415146;ICPMS;14.9791190990646;ICPMS;;;;;13.8249558148218;ICPMS;;;;;;;;;;41;XRF;42.5911800322937;ICPMS;947;XRF;938.374213292298;ICPMS;6.6677113082722;ICPMS;;;83;XRF;93.4673100207461;ICPMS;10.7211237457316;ICPMS;;;;;;;;;0.979317087739207;494;XRF;460.609631091677;ICPMS;22.3447788467797;ICPMS;;;44.40573315543;ICPMS;;;4.37115088461954;15.8926816469255;ICPMS;;;2.54832976339951;ICPMS;;;0.816135256797635;1.64041678466207;0.232187410658303;1.2290155988111;0.226906660705041;0.622871558541997;0.089067545461757;0.588120511746687;0.090392319647825;2.18770572089907;0.712013467248263;ICPMS;;;;;;;;;6.31046836378759;;;;6.10084345864477;ICPMS;;;1.41574077596214;0.512766580357033;;;;;0.704788629761664;;;18.294529;15.57366;;38.481463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. HOJ01;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / DAISEN OLD-STAGE UNIT;;35.38993;133.53596;35.38993;133.53596;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;64.31;0.456;16.73;;3.93;;;;4.94;2.07;0.068;;1.92;XRF;;;4.25;0.17;;;;;;;0.14;;;;;;;;;;;;70;XRF;64.7101448468734;ICPMS;15.2031676050417;ICPMS;;;;;13.9524577505704;ICPMS;;;;;;;;;;45;XRF;47.3662009641462;ICPMS;904;XRF;963.235632970766;ICPMS;8.006079841834;ICPMS;;;92;XRF;81.5976634311447;ICPMS;11.3617345360296;ICPMS;;;;;;;;;1.60357101536689;467;XRF;478.606638895084;ICPMS;27.1928848431511;ICPMS;;;48.6245392357321;ICPMS;;;5.3196089098905;18.9560733244467;ICPMS;;;2.79998558838621;ICPMS;;;0.859061163677452;1.97665903407332;0.263540987288882;1.37675446784327;0.262083582230246;0.701315898515099;0.100017392162695;0.643169841387842;0.0915557930370785;2.15782899769479;0.712221009403278;ICPMS;;;;;;;;;7.04339753950544;;;;5.81723191064099;ICPMS;;;1.49290823413754;0.512754;;;;;0.704779;;;18.2726;15.5563;;38.4219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. HOJ02;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / DAISEN OLD-STAGE UNIT;;35.38993;133.53596;35.38993;133.53596;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;64.56;0.461;17.6;;3.89;;;;5.09;1.97;0.065;;2;XRF;;;4.34;0.17;;;;;;;0.15;;;;;;;;;;;;66;XRF;;;;;;;;;;;;;;;;;;;;43;XRF;;;956;XRF;;;;;;;97;XRF;;;;;;;;;;;;;;486;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2019;[23535] YAMAMOTO T.(2019)  [GeoReM [12135] ];samp. HOJ03;;HONSHU ARC / SOUTHWESTERN HONSHU ARC / HONSHU / DAISEN / DAISEN OLD-STAGE UNIT;;35.38993;133.53596;35.38993;133.53596;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;ADAKITE;;;;;CENOZOIC;;;;WHOLE ROCK;;;;;;;;;;;64.41;0.461;17.13;;3.91;;;;4.97;1.96;0.068;;1.97;XRF;;;4.28;0.17;;;;;;;0.12;;;;;;;;;;;;68;XRF;;;;;;;;;;;;;;;;;;;;44;XRF;;;933;XRF;;;;;;;90;XRF;;;;;;;;;;;;;;480;XRF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
