"Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","ELEVATION (MIN.)","ELEVATION (MAX.)","SAMPLING TECHNIQUE","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","ROCK TEXTURE","SAMPLE COMMENT","AGE (MIN.)","AGE (MAX.)","GEOLOGICAL AGE","GEOLOGICAL AGE PREFIX","ERUPTION MONTH","ERUPTION YEAR","ALTERATION","ALTERATION TYPE","TYPE OF MATERIAL","MINERAL / COMPONENT","SPOT (MINERAL)","CRYSTAL","RIM / CORE (MINERAL GRAINS)","PRIMARY/SECONDARY","INCLUSION TYPE","MINERAL (INCLUSION)","RIM / CORE (INCLUSION)","HOSTMINERAL (INCLUSION)","HEATING","HEATING TEMPERATURE (?C)","SIO2(WT%): altern. values or methods","Unnamed: 39","Unnamed: 40","Unnamed: 41","TIO2(WT%): altern. values or methods","Unnamed: 43","Unnamed: 44","Unnamed: 45","ZRO2(WT%)","AL2O3(WT%): altern. values or methods","Unnamed: 48","Unnamed: 49","Unnamed: 50","CR2O3(WT%)","V2O3(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%): altern. values or methods","Unnamed: 58","Unnamed: 59","Unnamed: 60","MGO(WT%): altern. values or methods","Unnamed: 62","Unnamed: 63","Unnamed: 64","MNO(WT%): altern. values or methods","Unnamed: 66","Unnamed: 67","Unnamed: 68","BAO(WT%)","SRO(WT%)","NIO(WT%)","ZNO(WT%)","K2O(WT%): altern. values or methods","Unnamed: 74","Unnamed: 75","Unnamed: 76","NA2O(WT%): altern. values or methods","Unnamed: 78","Unnamed: 79","Unnamed: 80","P2O5(WT%): altern. values or methods","Unnamed: 82","Unnamed: 83","Unnamed: 84","H2O(WT%): altern. values or methods","Unnamed: 86","Unnamed: 87","Unnamed: 88","H2OP(WT%)","H2OM(WT%)","CO2(WT%)","F(WT%): altern. values or methods","Unnamed: 93","Unnamed: 94","Unnamed: 95","CL(WT%): altern. values or methods","Unnamed: 97","Unnamed: 98","Unnamed: 99","SO3(WT%)","S(WT%)","LOI(WT%)","FE(WT%)","FES2(WT%)","CA(WT%)","K(WT%)","NA(WT%)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE4(CCMSTP/G)","LI(PPM)","BE(PPM)","B(PPM): altern. values or methods","Unnamed: 114","Unnamed: 115","Unnamed: 116","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","SI(PPM)","P(PPM)","S(PPM)","CL(PPM)","AR36(CCMSTP/G)","AR40(AT/G)","AR40(CCMSTP/G): altern. values or methods","Unnamed: 128","Unnamed: 129","Unnamed: 130","AR40(MOL/G)","AR40(PPM)","AR40(PPB)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM): altern. values or methods","Unnamed: 140","Unnamed: 141","Unnamed: 142","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","BR(PPM)","RB(PPM): altern. values or methods","Unnamed: 154","Unnamed: 155","Unnamed: 156","SR(PPM): altern. values or methods","Unnamed: 158","Unnamed: 159","Unnamed: 160","Y(PPM): altern. values or methods","Unnamed: 162","Unnamed: 163","Unnamed: 164","ZR(PPM): altern. values or methods","Unnamed: 166","Unnamed: 167","Unnamed: 168","NB(PPM): altern. values or methods","Unnamed: 170","Unnamed: 171","Unnamed: 172","MO(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM): altern. values or methods","Unnamed: 178","Unnamed: 179","Unnamed: 180","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM): altern. values or methods","Unnamed: 186","Unnamed: 187","Unnamed: 188","LA(PPM)","CE(PPM): altern. values or methods","Unnamed: 191","Unnamed: 192","Unnamed: 193","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM): altern. values or methods","Unnamed: 209","Unnamed: 210","Unnamed: 211","TL(PPM)","PB(PPM)","PB206(PPM)","PB207(PPM)","PB208(PPM)","BI(PPM)","TH(PPM)","TH232(PPM)","U(PPM)","U238(PPM)","CO2(PPM)","ND143_ND144","SR87_SR86","RB87_SR86","PB206_PB204","PB206_PB207","PB206_PB208","PB207_PB204","PB207_PB206","PB208_PB204","PB208_PB206","HF176_HF177","EPSILON_HF_INI","LU176_HF177","HE3_HE4","HE3_HE4(R/R(A))","AR36_AR38","AR36_AR39","AR37_AR39","AR40_AR36","AR40_AR38","AR40_AR39","AR40_K40","PB206_U238","PB207_U235","PB208_TH232","TH230_TH232_ACT","TH232_TH230_ACT","U238_PB206","U238_TH232_ACT","D11B(VS NBS951): altern. values or methods","Unnamed: 253","Unnamed: 254","Unnamed: 255","B11_B10","D18O(VS SMOW)","D18O(VS VSMOW)","DD(VS SMOW)","DD(VS VSMOW)","ALBITE(MOL%)","ALMANDINE(MOL%)","ANORTHITE(MOL%)","ANDRADITE(MOL%)","CELSIAN(MOL%)","ENSTATITE(MOL%)","FORSTERITE(MOL%)","FERROSILITE(MOL%)","GROSSULAR(MOL%)","ORTHOCLASE(MOL%)","PYROPE(MOL%)","SPESSARTINE(MOL%)","ULVOSPINEL(MOL%)","WOLLASTONITE(MOL%)","AGE(KA): altern. values or methods","Unnamed: 276","Unnamed: 277","Unnamed: 278","Unnamed: 279","Unnamed: 280","AGE(MA): altern. values or methods","Unnamed: 282","Unnamed: 283","Unnamed: 284","Unnamed: 285","Unnamed: 286","Unnamed: 287","Unnamed: 288","AGE_PB207_PB206(MA)","AGE_PB207_U235(MA)","AGE_PB206_U238(MA)","AGE_PB208_TH232(MA)","Unnamed: 293"
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 01-02-13","480173","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.77226","38.77032","7.77226","38.77032","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","72.3285","EMP (EPMA)","","","0.2538","EMP (EPMA)","","","","8.1639","EMP (EPMA)","","","","","","","5.9327","","0.2168","EMP (EPMA)","","","","","","","0.3598","EMP (EPMA)","","","","","","","4.47","EMP (EPMA)","","","5.9788","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 01-02-13","480173","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.77226","38.77032","7.77226","38.77032","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","69.637","EMP (EPMA)","","","0.1342","EMP (EPMA)","","","","13.2304","EMP (EPMA)","","","","","","","3.5689","","0.1016","EMP (EPMA)","","","","","","","0.1234","EMP (EPMA)","","","","","","","6.2703","EMP (EPMA)","","","6.152","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 01-02-13","480173","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.77226","38.77032","7.77226","38.77032","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","73.1535","EMP (EPMA)","","","0.2459","EMP (EPMA)","","","","8.0918","EMP (EPMA)","","","","","","","6.3357","","0.1931","EMP (EPMA)","","","","","","","0.2393","EMP (EPMA)","","","","","","","4.41","EMP (EPMA)","","","5.8726","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 01-02-13","480173","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.77226","38.77032","7.77226","38.77032","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","73.5924","EMP (EPMA)","","","0.2563","EMP (EPMA)","","","","8.3584","EMP (EPMA)","","","","","","","6.3716","","0.247","EMP (EPMA)","","","","","","","0.3225","EMP (EPMA)","","","","","","","4.4413","EMP (EPMA)","","","5.8886","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 01-02-13","480173","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.77226","38.77032","7.77226","38.77032","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","73.3231","EMP (EPMA)","","","0.2865","EMP (EPMA)","","","","8.2279","EMP (EPMA)","","","","","","","6.1549","","0.2082","EMP (EPMA)","","","","","","","0.3039","EMP (EPMA)","","","","","","","4.3421","EMP (EPMA)","","","5.823","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 01-02-13","480173","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.77226","38.77032","7.77226","38.77032","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","76.2017","EMP (EPMA)","","","0.1965","EMP (EPMA)","","","","8.5895","EMP (EPMA)","","","","","","","5.1158","","0.1687","EMP (EPMA)","","","","","","","0.2457","EMP (EPMA)","","","","","","","4.1712","EMP (EPMA)","","","5.1902","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 01-02-13","480173","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.77226","38.77032","7.77226","38.77032","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","73.862","EMP (EPMA)","","","0.3231","EMP (EPMA)","","","","8.488","EMP (EPMA)","","","","","","","6.1468","","0.1999","EMP (EPMA)","","","","","","","0.3089","EMP (EPMA)","","","","","","","4.4992","EMP (EPMA)","","","6.148","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 01-02-13","480173","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.77226","38.77032","7.77226","38.77032","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","73.4101","EMP (EPMA)","","","0.2703","EMP (EPMA)","","","","8.201","EMP (EPMA)","","","","","","","6.3041","","0.1793","EMP (EPMA)","","","","","","","0.2648","EMP (EPMA)","","","","","","","4.2135","EMP (EPMA)","","","5.8135","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 01-02-13","480173","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.77226","38.77032","7.77226","38.77032","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","73.2463","EMP (EPMA)","","","0.2673","EMP (EPMA)","","","","8.2618","EMP (EPMA)","","","","","","","6.2502","","0.2351","EMP (EPMA)","","","","","","","0.2547","EMP (EPMA)","","","","","","","4.3572","EMP (EPMA)","","","5.9303","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 01-02-13","480173","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.77226","38.77032","7.77226","38.77032","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","73.4242","EMP (EPMA)","","","0.2193","EMP (EPMA)","","","","8.2021","EMP (EPMA)","","","","","","","6.3999","","0.2094","EMP (EPMA)","","","0.0361","EMP (EPMA)","","","0.3331","EMP (EPMA)","","","","","","","4.3724","EMP (EPMA)","","","6.0218","EMP (EPMA)","","","0.0465","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 01-02-13","480173","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.77226","38.77032","7.77226","38.77032","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","71.7997","EMP (EPMA)","","","0.2416","EMP (EPMA)","","","","9.3977","EMP (EPMA)","","","","","","","6.0135","","0.1632","EMP (EPMA)","","","0.0277","EMP (EPMA)","","","0.28","EMP (EPMA)","","","","","","","4.6067","EMP (EPMA)","","","6.3714","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 01-02-13","480173","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.77226","38.77032","7.77226","38.77032","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","77.2973","EMP (EPMA)","","","0.195","EMP (EPMA)","","","","6.8858","EMP (EPMA)","","","","","","","5.4888","","0.183","EMP (EPMA)","","","","","","","0.3254","EMP (EPMA)","","","","","","","3.7687","EMP (EPMA)","","","5.0449","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 01-02-13","480173","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.77226","38.77032","7.77226","38.77032","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","71.1083","EMP (EPMA)","","","0.2417","EMP (EPMA)","","","","7.8239","EMP (EPMA)","","","","","","","6.6359","","0.2399","EMP (EPMA)","","","","","","","0.2177","EMP (EPMA)","","","","","","","4.3616","EMP (EPMA)","","","6.152","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 01-02-13","480173","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.77226","38.77032","7.77226","38.77032","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","73.1422","EMP (EPMA)","","","0.2431","EMP (EPMA)","","","","8.1529","EMP (EPMA)","","","","","","","6.5396","","0.1692","EMP (EPMA)","","","","","","","0.3742","EMP (EPMA)","","","","","","","4.6264","EMP (EPMA)","","","6.1272","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 31-01-LE","480172","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.78321","38.8268","7.78321","38.8268","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","75.1614","EMP (EPMA)","","","0.3013","EMP (EPMA)","","","","9.0029","EMP (EPMA)","","","","","","","5.7609","","0.2154","EMP (EPMA)","","","","","","","0.2249","EMP (EPMA)","","","","","","","4.4561","EMP (EPMA)","","","5.6224","EMP (EPMA)","","","0.0281","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 31-01-LE","480172","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.78321","38.8268","7.78321","38.8268","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","75.0219","EMP (EPMA)","","","0.3257","EMP (EPMA)","","","","8.959","EMP (EPMA)","","","","","","","5.5804","","0.2357","EMP (EPMA)","","","","","","","0.3033","EMP (EPMA)","","","","","","","4.4122","EMP (EPMA)","","","5.2716","EMP (EPMA)","","","0.0337","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2017 "," [20983] GLEESON M. L. M.(2017)  [GeoReM [10285] ]","samp. 31-01-LE","480172","EAST AFRICAN RIFT / ETHIOPIAN RIFT / MAIN ETHIOPIAN RIFT / ALUTO","","7.78321","38.8268","7.78321","38.8268","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","OBSIDIAN","PORPHYRITIC","OBSIDIAN","","","QUATERNARY","","","","","","MINERAL / COMPONENT (INCL. GROUNDMASS)","GLASS","","GROUNDMASS","","PRIMARY","","","","","","","74.6734","EMP (EPMA)","","","0.2818","EMP (EPMA)","","","","9.3179","EMP (EPMA)","","","","","","","5.4496","","0.1574","EMP (EPMA)","","","","","","","0.3033","EMP (EPMA)","","","","","","","4.3946","EMP (EPMA)","","","5.462","EMP (EPMA)","","","0.0394","EMP (EPMA)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
