"Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","ELEVATION (MIN.)","ELEVATION (MAX.)","SAMPLING TECHNIQUE","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","ROCK TEXTURE","SAMPLE COMMENT","AGE (MIN.)","AGE (MAX.)","GEOLOGICAL AGE","GEOLOGICAL AGE PREFIX","ALTERATION","ALTERATION TYPE","TYPE OF MATERIAL","MINERAL / COMPONENT","CRYSTAL","RIM / CORE (MINERAL GRAINS)","PRIMARY/SECONDARY","SIO2(WT%)","TIO2(WT%)","ZRO2(WT%)","AL2O3(WT%)","CR2O3(WT%)","V2O3(WT%)","NB2O5(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","BAO(WT%)","SRO(WT%)","NIO(WT%)","ZNO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","CO2(WT%)","F(WT%)","CL(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","K(WT%)","LI(PPM)","BE(PPM)","AR40(CCMSTP/G)","AR40(MOL/G)","AR40(PPB)","SC(PPM)","V(PPM)","CR(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","RB(PPM): altern. values or methods","","","","SR(PPM): altern. values or methods","","","","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","AG(PPM)","SN(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM): altern. values or methods","","","","SM(PPM): altern. values or methods","","","","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM): altern. values or methods","","","","HF(PPM): altern. values or methods","","","","TA(PPM)","W(PPM)","W(PPB)","RE(PPB)","OS(PPB)","PB(PPM)","PB(PPB)","BI(PPM)","TH(PPM)","TH228_ACT(BQ/KG)","TH230_ACT(BQ/KG)","U(PPM): altern. values or methods","","","","ND143_ND144","SM147_ND144","SR87_SR86","RB87_SR86","PB206_PB204","PB207_PB204","PB208_PB204","OS187_OS188","RE187_OS188","HF176_HF177","LU176_HF177","TH230_TH232_ACT","TH230_U238_ACT","U234_U238_ACT","U238_PB204","U238_TH232_ACT","D18O(VS SMOW)","ENSTATITE(MOL%)","FAYALITE(MOL%)","FORSTERITE(MOL%)","FERROSILITE(MOL%)","KALSILITE(MOL%)","NEPHELINE(MOL%)","QUARTZ(MOL%)","ULVOSPINEL(MOL%)","WOLLASTONITE(MOL%)","AGE(KA)","AGE(MA): altern. values or methods","","","",
"2006"," [14332] VELAZQUEZ V. F. (2006)","samp. 01E","","CIRCUM-PARANA ALKALINE VOLCANIC PROVINCES / PARAGUAY_MESOZOIC / MISIONES IGNEOUS PROVINCE","ESTANCIA GUAVIRA-Y","-27.12","-56.82","-27.12","-56.82","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","119000000","119000000","CRETACEOUS","","","","WHOLE ROCK","","","","","40.49","3.6","","12.39","","","","13.17","","","","11.55","9.98","0.18","","","","","1.19","4.55","0.75","","","","","","","","","","1.57","","","","","","","","","239","","114","","","","","","68","NOT","87.6","TIMS_ID","994","NOT","982","TIMS_ID","25","272","73","","","","","906","61.2","114","","54","NOT","57.62","TIMS_ID","9.3","NOT","10.56","TIMS_ID","3.01","","0.8","","","","","1.68","0.23","NOT","","","6.2","NOT","","","4","","","","","","","","5.8","","","1.1","NOT","","","0.512498","","0.70482","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"1983"," [15894] BROTZU P. (1983)","samp. KM142","","EAST AFRICAN RIFT / KENYA PLATEAU / EAST KENYA PLATEAU / NYAMBENI RANGE","","0.23","37.87","0.23","37.87","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","PLIOCENE-QUATERNARY","","","","WHOLE ROCK","","","","","39.09","2.24","","11.01","","","","","5.31","","7.9","14.85","13.15","0.22","","","","","0.67","2.66","0.82","","","","","","","","","","2.67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2004"," [15919] BIRKENMAJER K. (2004)","samp. BP-19","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF","JANOWICZKI, STRZELIN AREA","50.32","16.95","50.32","16.95","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","VERY FINE-GRAINED","","","","OLIGOCENE","","","","WHOLE ROCK","","","","","38.73","2.68","","12.29","","","","13.14","","","","12.91","12.95","0.21","","","","","0.81","3.32","0.97","","","","","0.06","0.03","0.04","","","1.44","0.645","","","7.06E-07","","","","225","403","56","276","73","121","18","","4","34","NOT","","","1020","NOT","","","32","309","89","0","","","","614","59","116","","","","","","","","","","","","","","","","","","","","","","8","NOT","","","7","142","","","","45","","0","8","","","3.3","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.94","K-AR","","",
"2004"," [15919] BIRKENMAJER K. (2004)","samp. BP-20","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF","JANOWICZKI, STRZELIN AREA","50.32","16.95","50.32","16.95","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","VERY FINE-GRAINED","","","","OLIGOCENE","","","","WHOLE ROCK","","","","","38.96","2.64","","12.08","","","","12.91","","","","12.88","12.97","0.2","","","","","0.72","3.07","0.96","","","","","0.1","0.03","0.04","","","2.03","0.597","","","4.325E-07","","","","223","412","56","275","74","120","18","","4","25","NOT","","","1100","NOT","","","32","309","88","0","","","","588","63","120","","","","","","","","","","","","","","","","","","","","","","8","NOT","","","5","0","","","","11","","0","10","","","4","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.54","K-AR","","",
"2004"," [15919] BIRKENMAJER K. (2004)","samp. BP-21","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF","JANOWICZKI, STRZELIN AREA","50.32","16.95","50.32","16.95","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","VERY FINE-GRAINED","","","","OLIGOCENE","","","","WHOLE ROCK","","","","","38.9","2.67","","12.19","","","","13.08","","","","12.89","13.1","0.21","","","","","0.89","3.04","0.97","","","","","0.03","0.03","0.05","","","1.59","0.721","","","8.114E-07","","","","242","469","64","281","77","117","18","","4","22","NOT","","","1196","NOT","","","31","312","87","0","","","","726","67","130","","","","","","","","","","","","","","","","","","","","","","8","NOT","","","5","0","","","","0","","0","9","","","3.8","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.72","K-AR","","",
"2004"," [15919] BIRKENMAJER K. (2004)","samp. BP-22","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF","JANOWICZKI, STRZELIN AREA","50.32","16.95","50.32","16.95","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","VERY FINE-GRAINED","","","","OLIGOCENE","","","","WHOLE ROCK","","","","","38.25","2.68","","12.1","","","","13.15","","","","13.35","13.06","0.21","","","","","0.85","2.91","0.96","","","","","0.06","0.03","0.02","","","1.94","0.656","","","6.501E-07","","","","230","440","67","276","74","114","18","","0","29","NOT","","","1241","NOT","","","31","315","88","0","","","","675","74","124","","","","","","","","","","","","","","","","","","","","","","6","NOT","","","4","0","","","","0","","0","8","","","4.4","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.32","K-AR","","",
"1969"," [17691] GARSON M. S. (1969)","samp. G1342","","EAST AFRICAN RIFT / CHILWA ALKALINE PROVINCE / NORTHERN CHILWA PROVINCE","TUNDULU, MLANJE MOUNTAIN, SOUTHERN MALAWI","-15","35","-15","35","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","","","","","WHOLE ROCK","","","","","35.69","3.06","","9.58","","","","","6.83","","5.44","13.02","14.18","0.21","","","","","2.96","3.05","1.24","","2.03","0.18","2.43","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2015"," [19916] BONGIOLO E. M. (2015)","samp. EMB-02 A","","TRINDADE-VITORIA RISE / TRINDADE / MORRO VERMELHO FORMATION","","-20.5","-29.3","-20.5","-29.3","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","","","","","WHOLE ROCK","","","","","38.96","5.43","","9.91","","","","","","16.01","","11.27","11.05","0.18","","","","","0.45","2.5","1.21","","","","","","","","","","3.77","","","1","","","","24","377","350","100","120","40","130","21","2","","11","ICPMS","","","942","ICPAES","","","24","278","68","0","2","2","0.6","987","62.5","133","16.1","65.8","ICPMS","65.6","TIMS_ID","13.3","ICPMS","12.5","TIMS_ID","3.71","9.7","1.2","6.3","1","2.4","0.29","1.6","0.23","ICPMS","","","6.7","ICPMS","","","5.1","","173","","","","0","","4.9","","","1.2","ICPMS","","","0.512768","0.12","0.704072","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2015"," [19916] BONGIOLO E. M. (2015)","samp. EMB-02 B","","TRINDADE-VITORIA RISE / TRINDADE / MORRO VERMELHO FORMATION","","-20.5","-29.3","-20.5","-29.3","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","","","","","WHOLE ROCK","","","","","37.78","5.49","","9.88","","","","","","16.3","","11.4","11.41","0.19","","","","","0.34","2.57","1.1","","","","","","","","","","3.55","","","1","","","","24","383","360","97","130","30","130","21","2","","18","ICPMS","","","902","ICPAES","","","24","275","66","0","2.2","2","0","932","63.4","135","16.5","68.8","ICPMS","","","14","ICPMS","","","3.82","10.3","1.3","6.2","1","2.5","0.29","1.7","0.22","ICPMS","","","6.6","ICPMS","","","4.9","","104","","","","0","","4.9","","","1.1","ICPMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2015"," [19916] BONGIOLO E. M. (2015)","samp. EMB-06 A","","TRINDADE-VITORIA RISE / TRINDADE / MORRO VERMELHO FORMATION","","-20.5","-29.3","-20.5","-29.3","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","","","","","WHOLE ROCK","","","","","38.32","5.04","","10.22","","","","","","15.04","","11.65","10.72","0.19","","","","","0.63","2.98","1.21","","","","","","","","","","3.1","","","1","","","","24","373","420","94","160","20","130","20","2","","62","ICPMS","","","1060","ICPAES","","","27","273","72","2","2","2","0.6","1162","77.3","159","19.2","80.8","ICPMS","78.7","TIMS_ID","15.6","ICPMS","14.6","TIMS_ID","4.38","11.6","1.5","7.2","1.1","2.7","0.32","1.8","0.28","ICPMS","","","6.3","ICPMS","","","5.1","","97","","","","0","","6.4","","","1.7","ICPMS","","","0.51277","0.11","0.703795","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2015"," [19916] BONGIOLO E. M. (2015)","samp. EMB-08 A","","TRINDADE-VITORIA RISE / TRINDADE / MORRO VERMELHO FORMATION","","-20.5","-29.3","-20.5","-29.3","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","","","","","WHOLE ROCK","","","","","39.45","5.13","","11.28","","","","","","15.2","","11.34","10.83","0.18","","","","","0.36","3.09","1","","","","","","","","","","2.99","","","2","","","","23","357","380","99","120","20","130","21","2","","17","ICPMS","","","959","ICPAES","","","27","270","71","0","1.9","2","1.3","968","67.2","139","17","71.6","ICPMS","","","13.9","ICPMS","","","3.88","10.3","1.4","6.6","1","2.5","0.3","1.7","0.25","ICPMS","","","6.4","ICPMS","","","5","","416","","","","0","","5.8","","","1.5","ICPMS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2015"," [19916] BONGIOLO E. M. (2015)","samp. EMB-09 A","","TRINDADE-VITORIA RISE / TRINDADE / PAREDAO FORMATION","","-20.5","-29.3","-20.5","-29.3","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","","","","","WHOLE ROCK","","","","","39.03","4.84","","9.9","","","","","","14.64","","10.72","12.01","0.18","","","","","0.76","4.36","0.73","","","","","","","","","","1.88","","","1","","","","24","354","450","99","300","50","120","21","2","","33","ICPMS","","","858","ICPAES","","","22","210","55","0","1.1","2","0.6","928","52.6","108","13","56.5","ICPMS","53.7","TIMS_ID","11.1","ICPMS","10.4","TIMS_ID","3.2","9.2","1.2","5.6","0.9","2.2","0.28","1.6","0.24","ICPMS","","","6.2","ICPMS","","","4","","155","","","","0","","5.2","","","1.6","ICPMS","","","0.512792","0.12","0.703693","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2007"," [20125] BIRKENMAJER K. (2007)","samp. BP-34","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF","SICHOW","51.1","16.05","51.1","16.05","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","NEOGENE","","","","WHOLE ROCK","","","","","40.09","2.6","","12.73","","","","12.25","","","","12.46","11.75","0.19","","","","","0.9","3.31","1.07","","","","","0","0.07","0","","","2.16","0.786","","","8.561E-07","","","","187","304","44","279","74","110","17","","4","33","NOT","","","992","NOT","","","28","290","87","2.5","","","","595","58","95","","","","","","","","","","","","","","","","","","","","","","6","NOT","","","6","0","","","","0","","0","9","","","2.9","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.8","K-AR","","",
"2007"," [20125] BIRKENMAJER K. (2007)","samp. BP-39","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF / WILCZA GORA","WILCZA GORA","51.1","16","51.1","16","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","NEOGENE","","","","WHOLE ROCK","","","","","40.66","2.64","","13.31","","","","12","","","","12.25","11.6","0.21","","","","","1.01","3.32","0.66","","","","","0.06","0.03","0","","","1.88","1.015","","","7.965E-07","","","","215","364","43","205","64","108","19","","4","31","NOT","","","784","NOT","","","33","282","102","0","","","","579","54","104","","","","","","","","","","","","","","","","","","","","","","10","NOT","","","9","6","","","","0","","4","11","","","4.7","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.07","K-AR","","",
"2011"," [20126] BIRKENMAJER K. (2011)","samp. BP-43","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF","PILCHOWICE, WEST SUDETY MOUNTAINS","51","15","51","15","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","NEOGENE","","","","WHOLE ROCK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.82","","","7.541E-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4","K-AR","","",
"2011"," [20126] BIRKENMAJER K. (2011)","samp. BP-45","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF","GRUDZA, WEST SUDETY MOUNTAINS","51","15","51","15","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","NEOGENE","","","","WHOLE ROCK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","","","6.128E-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","K-AR","","",
"2011"," [20126] BIRKENMAJER K. (2011)","samp. BP-46A","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF","REBISZOW, WEST SUDETY MOUNTAINS","51","15","51","15","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","NEOGENE","","","","WHOLE ROCK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.79","","","7.867E-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3","K-AR","","",
"2011"," [20126] BIRKENMAJER K. (2011)","samp. BP-48A","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF","STOZEK PERKUNA, WEST SUDETY MOUNTAINS","51","15","51","15","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","NEOGENE","","","","WHOLE ROCK","","","","","39.8","2.61","","10.72","","","","12.14","","","","12.38","15.87","0.2","","","","","1.14","3.04","0.96","","","","","","","","","","0.78","0.81","","","8.148E-07","","","","289","907","42","501","","107","18","","9","36","NOT","","","1103","NOT","","","31","329","128","5.4","","","","929","95","162","","","","","","","","","","90","","","","","","","","","","","","10","NOT","","","3","0","","","","0","","0","10","","","4.1","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.7","K-AR","","",
"2011"," [20126] BIRKENMAJER K. (2011)","samp. BP-49","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF","BUKOWA GORA, WEST SUDETY MOUNTAINS","51","15","51","15","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","NEOGENE","","","","WHOLE ROCK","","","","","41.07","2.83","","11.71","","","","12.43","","","","11.95","13.67","0.19","","","","","1.01","3.67","0.78","","","","","","","","","","0.32","0.75","","","8.406E-07","","","","248","596","41","352","","95","17","","6","40","NOT","","","914","NOT","","","26","297","96","6","","","","668","57","120","","","","","","","","","","78","","","","","","","","","","","","7","NOT","","","3","0","","","","0","","0","4","","","3.1","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.7","K-AR","","",
"2011"," [20126] BIRKENMAJER K. (2011)","samp. BP-50","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF","LUBAN I, WEST SUDETY MOUNTAINS","51","15","51","15","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","NEOGENE","","","","WHOLE ROCK","","","","","39.45","2.61","","10.33","","","","12.55","","","","12.04","16.07","0.2","","","","","0.62","2.96","0.9","","","","","","","","","","1.92","0.46","","","1.356E-06","","","","234","709","48","466","","96","15","","4","36","NOT","","","847","NOT","","","29","318","93","5","","","","751","61","135","","","","","","","","","","80","","","","","","","","","","","","5","NOT","","","0","0","","","","0","","0","6","","","3.7","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.6","K-AR","","",
"2011"," [20126] BIRKENMAJER K. (2011)","samp. BP-53A","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF","ZAREBA, WEST SUDETY MOUNTAINS","51","15","51","15","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","NEOGENE","","","","WHOLE ROCK","","","","","40.76","3.57","","13.79","","","","13.62","","","","12.2","8.46","0.2","","","","","0.82","3.65","0.86","","","","","","","","","","1.75","0.7","","","6.883E-07","","","","295","243","32","112","","94","19","","5","51","NOT","","","962","NOT","","","30","353","96","3.2","","","","754","53","126","","","","","","","","","","54","","","","","","","","","","","","6","NOT","","","9","0","","","","0","","0","0","","","3.1","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.1","K-AR","","",
"2011"," [20126] BIRKENMAJER K. (2011)","samp. BP-54","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF","SULIKOW, WEST SUDETY MOUNTAINS","51","15","51","15","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","NEOGENE","","","","WHOLE ROCK","","","","","38.15","3.3","","12.76","","","","13.88","","","","13.89","8.55","0.23","","","","","0.96","4.02","1.41","","","","","","","","","","2.4","0.69","","","7.971E-07","","","","271","180","29","109","","101","20","","11","54","NOT","","","1345","NOT","","","39","423","131","7","","","","1019","98","199","","","","","","","","","","52","","","","","","","","","","","","13","NOT","","","6","0","","","","0","","0","7","","","2.5","NOT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4","K-AR","","",
"2011"," [20126] BIRKENMAJER K. (2011)","samp. BP-48B","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF","STOZEK PERKUNA, WEST SUDETY MOUNTAINS","51","15","51","15","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","NEOGENE","","","","WHOLE ROCK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.58","","","6.171E-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.2","K-AR","","",
"2011"," [20126] BIRKENMAJER K. (2011)","samp. BP-48C","","EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / POLAND / BOHEMIAN MASSIF","STOZEK PERKUNA, WEST SUDETY MOUNTAINS","51","15","51","15","","","OUTCROP","SUBAERIAL","VOLCANIC ROCK","ANKARATRITE","","","","","NEOGENE","","","","WHOLE ROCK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.65","","","6.36E-07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25","K-AR","","",
