"Year","CITATION","SAMPLE NAME","UNIQUE_ID","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LONGITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MAX.)","SAMPLING TECHNIQUE","LAND/SEA (SAMPLING)","ROCK TYPE","ROCK NAME","ROCK TEXTURE","SAMPLE COMMENT","AGE (MIN.)","AGE (MAX.)","GEOLOGICAL AGE","GEOLOGICAL AGE PREFIX","TYPE OF MATERIAL","MINERAL / COMPONENT","SPOT (MINERAL)","CRYSTAL","RIM / CORE (MINERAL GRAINS)","PRIMARY/SECONDARY","INCLUSION TYPE","SPOT (INCLUSION)","MINERAL (INCLUSION)","HOSTMINERAL (INCLUSION)","HEATING","HEATING TEMPERATURE (?C)","SIO2(WT%)","TIO2(WT%)","AL2O3(WT%)","CR2O3(WT%)","V2O3(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","BAO(WT%)","SRO(WT%)","NIO(WT%)","ZNO(WT%)","COO(WT%)","K2O(WT%)","NA2O(WT%)","LI2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","CO2(WT%)","CO2(PPB)","C(WT%)","F(WT%)","CL(WT%)","S(WT%)","LOI(WT%)","HE4(CCMSTP/G)","LI(PPM)","N(PPM)","N(PPB)","F(PPM)","MG(PPM)","AL(PPM)","SI(PPM)","P(PPM)","S(PPM)","CL(PPM)","AR36(CCMSTP/G)","AR40(CCMSTP/G)","K(PPM)","CA(PPM): altern. values or methods","","","","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM): altern. values or methods","","","","CO(PPM)","NI(PPM): altern. values or methods","","","","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","RB(PPM): altern. values or methods","","","","SR(PPM): altern. values or methods","","","","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPB)","RH(PPB)","PD(PPB)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM): altern. values or methods","","","","SM(PPM): altern. values or methods","","","","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM): altern. values or methods","","","","HF(PPM): altern. values or methods","","","","TA(PPM)","W(PPM)","RE(PPB)","OS(PPB)","IR(PPB)","PT(PPB)","AU(PPB)","TL(PPM)","PB(PPM)","TH(PPM)","U(PPM): altern. values or methods","","","","CO2(PPM)","ND143_ND144: altern. values or methods","","","","SM147_ND144: altern. values or methods","","","","SR87_SR86","RB87_SR86","PB206_PB204","PB207_PB204","PB208_PB204","OS187_OS188","RE187_OS188","HF176_HF177","LU176_HF177","HE3_HE4(R/R(A))","AR40_AR36","TH232_PB204","U238_PB204","D15N(PER MIL)","D18O(PER MIL)","D34S(VS VCDT)","ALBITE(MOL%)","ANORTHITE(MOL%)","ENSTATITE(MOL%)","FORSTERITE(MOL%)","FERROSILITE(MOL%)","ORTHOCLASE(MOL%)","WOLLASTONITE(MOL%)",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YZWF","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SPINEL","8.1SP","","","PRIMARY","","","","","","","0.1745","1.8935","14.8045","44.7655","0.145","","","22.6755","","0.039","13.275","0.294","","","0.273","","","0.001","0.0135","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YZWF","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","8.2OL","","","PRIMARY","","","","","","","41.98925","0.01025","0.03325","0.11","0.00225","","","11.0245","","0.3025","48.05475","0.16925","","","0.38175","","","0.0055","0.0125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.5974184876233","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YZWF","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SPINEL","8.2SP","","","PRIMARY","","","","","","","0.563","1.484","15.364","44.439","0.155","","","20.132","","0.016","13.5","0.272","","","0.224","","","0.005","0.02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YZWF","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","9OL","","","PRIMARY","","","","","","","41.114","0.0255","0.04275","0.27075","0.012","","","15.66925","","0.32","44.21075","0.2645","","","0.228","","","0.0025","0.004","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.4147278401418","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YZWF","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SPINEL","9SP","","","PRIMARY","","","","","","","0.109","3.1545","15.695","35.2115","0.3005","","","33.9425","","","10.854","0.3115","","","0.184","","","0.004","0.002","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YZWF","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","13OL","","","PRIMARY","","","","","","","41.892","0.003","0.06","0.22025","0.01975","","","11.277","","0.31025","47.49325","0.16275","","","0.3445","","","0.00375","0.00125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.245269831596","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YZWF","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SPINEL","13SP","","","PRIMARY","","","","","","","0.0825","1.7265","14.5005","45.5535","0.127","","","23.064","","0.0625","12.7105","0.2955","","","0.2115","","","0.0065","0.0015","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YSOK1B","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","6OL","","","PRIMARY","","","","","","","40.69875","0.00225","0.04725","0.30425","","","","9.696","","0.27125","48.3425","0.155","","","0.29875","","","","0.00575","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.9","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YSOK1B","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SPINEL","6SPL","","","PRIMARY","","","","","","","0.082","1.27","14.678","46.368","","","","20.772","","","13.933","0.305","","","0.19","","","","0.009","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YSOK1B","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","7OL","","","PRIMARY","","","","","","","40.5133333333333","0.013","0.06","0.131666666666667","","","","11.004","","0.288666666666667","47.5286666666667","0.183","","","0.320666666666667","","","","0.01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.5","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YSOK1B","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SPINEL","7SPL","","","PRIMARY","","","","","","","0.196","1.499","16.492","41.238","","","","23.471","","0.028","13.529","0.303","","","0.255","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YSOK1B","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","8OL","","","PRIMARY","","","","","","","40.05275","0.01625","0.05075","0.37625","","","","10.6715","","0.27425","47.51075","0.17975","","","0.3","","","","0.01575","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.8","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YSOK1B","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SPINEL","8SPL","","","PRIMARY","","","","","","","0.035","1.536","17.2005","43.1065","","","","22.5025","","","14.125","0.2595","","","0.223","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YSOK1B","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","9OL","","","PRIMARY","","","","","","","40.1526666666667","0.0256666666666667","0.0703333333333333","0.229333333333333","","","","13.1636666666667","","0.271","46.1426666666667","0.204666666666667","","","0.309","","","","0.0273333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.2","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YSOK1B","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SPINEL","9SPL","","","PRIMARY","","","","","","","0.0985","1.739","14.573","40.934","","","","28.231","","0.0005","12.285","0.283","","","0.2085","","","","0.0115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YSOK1B","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","11OL","","","PRIMARY","","","","","","","40.8126666666667","0.000666666666666667","0.0636666666666667","0.220666666666667","","","","8.155","","0.263333333333333","49.775","0.165666666666667","","","0.334","","","","0.042","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.6","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YSOK1B","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SPINEL","11SPL","","","PRIMARY","","","","","","","0.135","1.246","15.552","48.018","","","","18.313","","","15.244","0.282","","","0.239","","","","0.003","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YSOK1B","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","12OL","","","PRIMARY","","","","","","","40.127","","0.0443333333333333","0.0976666666666667","","","","12.4346666666667","","0.276","46.1006666666667","0.203333333333333","","","0.286","","","","0.0206666666666667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.9","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YSOK1B","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SPINEL","12SPL","","","PRIMARY","","","","","","","0.221","1.882","16.637","37.877","","","","27.522","","","12.843","0.276","","","0.217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YSOK1B","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","14OL","","","PRIMARY","","","","","","","40.617","0.002","0.057","0.312","","","","9.7375","","0.2915","48.3855","0.14675","","","0.291","","","","0.0145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.9","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YSOK1B","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","SPINEL","14SPL","","","PRIMARY","","","","","","","0.0625","1.47","15.8055","44.4645","","","","21.3425","","0.003","14.3675","0.2545","","","0.21","","","","0.0035","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"2019"," [22711] NAKAMURA Y. (2019)","samp. YSOK1B","","HONSHU ARC / CENTRAL HONSHU ARC / HONSHU / SETOGAWA BELT","SHIZUOKA","35","138","35","138","OUTCROP","SUBAERIAL","VOLCANIC ROCK","MEIMECHITE","","","","","CENOZOIC","","MINERAL / COMPONENT (INCL. GROUNDMASS)","OLIVINE","19OL","","","PRIMARY","","","","","","","39.877","0.00475","0.04075","0.1705","","","","14.374","","0.24725","45.269","0.218","","","0.259","","","","0.011","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.9","","","",
