Year;CITATION;SAMPLE NAME;UNIQUE_ID;LOCATION;LOCATION COMMENT;LATITUDE (MIN.);LONGITUDE (MIN.);LATITUDE (MAX.);LONGITUDE (MAX.);ELEVATION (MIN.);ELEVATION (MAX.);SAMPLING TECHNIQUE;LAND/SEA (SAMPLING);ROCK TYPE;ROCK NAME;ROCK TEXTURE;SAMPLE COMMENT;AGE (MIN.);AGE (MAX.);GEOLOGICAL AGE;GEOLOGICAL AGE PREFIX;ERUPTION YEAR;ALTERATION;TYPE OF MATERIAL;MINERAL / COMPONENT;CRYSTAL;RIM / CORE (MINERAL GRAINS);PRIMARY/SECONDARY;INCLUSION TYPE;MINERAL (INCLUSION);HOSTMINERAL (INCLUSION);HEATING;SIO2(WT%);TIO2(WT%);ZRO2(WT%);THO2(WT%);AL2O3(WT%);CR2O3(WT%);LA2O3(WT%);CE2O3(WT%);ND2O3(WT%);SM2O3(WT%);GD2O3(WT%);Y2O3(WT%);V2O3(WT%);V2O5(WT%);NB2O5(WT%);PR2O3(WT%);FE2O3T(WT%);FE2O3(WT%);FEOT(WT%);FEO(WT%);CAO(WT%);MGO(WT%);MNO(WT%);BAO(WT%);SRO(WT%);NIO(WT%);K2O(WT%);;;;NA2O(WT%);P2O5(WT%);H2O(WT%);H2OP(WT%);H2OM(WT%);CO2(WT%);F(WT%);CL(WT%);SO2(WT%);SO3(WT%);S(WT%);LOI(WT%);AL(WT%);TI(WT%);FE(WT%);MG(WT%);MN(WT%);CA(WT%);K(WT%);NA(WT%);P(WT%);LI(PPM);BE(PPM);B(PPM);F(PPM);P(PPM);S(PPM);CL(PPM);AR40(AT/G);AR40(CCMSTP/G);AR40(MOL/G);K(PPM);SC(PPM);TI(PPM);V(PPM): altern. values or methods;;;;CR(PPM): altern. values or methods;;;;MN(PPM);CO(PPM): altern. values or methods;;;;NI(PPM): altern. values or methods;;;;CU(PPM);ZN(PPM): altern. values or methods;;;;GA(PPM): altern. values or methods;;;;GE(PPM);AS(PPM);RB(PPM): altern. values or methods;;;;SR(PPM): altern. values or methods;;;;Y(PPM): altern. values or methods;;;;ZR(PPM): altern. values or methods;;;;NB(PPM): altern. values or methods;;;;MO(PPM);AG(PPM);CD(PPM);IN(PPM);SN(PPM);SB(PPM);CS(PPM);BA(PPM): altern. values or methods;;;;LA(PPM): altern. values or methods;;;;CE(PPM): altern. values or methods;;;;PR(PPM): altern. values or methods;;;;ND(PPM): altern. values or methods;;;;SM(PPM): altern. values or methods;;;;EU(PPM);GD(PPM);TB(PPM);DY(PPM);HO(PPM);ER(PPM);TM(PPM);YB(PPM);LU(PPM);HF(PPM);TA(PPM);W(PPM);W(PPB);TL(PPM);PB(PPM): altern. values or methods;;;;PB(PPB);BI(PPM);PO210_ACT(DPM/G);RA226_ACT(DPM/G);TH(PPM): altern. values or methods;;;;U(PPM);ND143_ND144;ND143_ND144_INI;EPSILON_ND_INI;SM147_ND144;SR87_SR86;SR87_SR86_INI;RB87_SR86;PB206_PB204;PB207_PB204;PB207_PB206;PB208_PB204;PB208_PB206;HF176_HF177;LU176_HF177;AR38_AR36;AR40_AR36;PO210_RA226_ACT_INI;TH230_TH232_ACT;TH230_U238_ACT;U238_TH232_ACT;D11B(VS NBS951);D18O(VS VSMOW);D34S(VS CDT);D44_40CA(VS SRM915A);D44_42CA(VS SRM915A);CHROMITE(MOL%);ENSTATITE(MOL%);FAYALITE(MOL%);FORSTERITE(MOL%);FERROSILITE(MOL%);HERCYNITE(MOL%);JACOBSITE(MOL%);KALSILITE(MOL%);(AL)KALIFELDSPAR(MOL%);LARNITE(MOL%);MG-CHROMITE(MOL%);MAGNESIOFERRITE(MOL%);MAGNETITE(MOL%);NEPHELINE(MOL%);QUARTZ(MOL%);SPINEL(MOL%);TEPHROITE(MOL%);ULVOSPINEL(MOL%);WOLLASTONITE(MOL%);AGE(KA);AGE(MA): altern. values or methods;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;TRUE;52.35;0.8;;;16.76;;;;;;;;;;;;;;5.57;;9.16;4.9;0.25;0.18;0.14;;3.45;EMP (EPMA);;;3.49;0.11;;;;;;0.44;;0.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;TRUE;52.65;0.92;;;16.53;;;;;;;;;;;;;;5.48;;9.36;2.8;0.26;0.19;0.15;;4.88;EMP (EPMA);;;3.55;0.52;;;;;;0.46;;0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;TRUE;52.96;0.72;;;16.95;;;;;;;;;;;;;;4.6;;8.53;5;0.08;0.27;0.03;;4.89;EMP (EPMA);;;2.21;0.16;;;;;;0.22;;0.39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;TRUE;53.03;0.64;;;17.35;;;;;;;;;;;;;;4.54;;8.55;5.2;0.08;0.19;0.04;;4.91;EMP (EPMA);;;2.06;0.16;;;;;;0.21;;0.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;TRUE;52.07;0.84;;;18.42;;;;;;;;;;;;;;4.45;;8.95;4.14;0.18;0.29;0.14;;5.44;EMP (EPMA);;;2.83;0.37;;;;;;0.04;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;TRUE;54.06;0.64;;;18.9;;;;;;;;;;;;;;4.05;;8.68;4.11;0.2;0.34;0.05;;5.04;EMP (EPMA);;;2.94;0.08;;;;;;0.29;;0.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;TRUE;54.03;0.73;;;20.94;;;;;;;;;;;;;;2.13;;9.99;1.89;0.11;0.58;0.56;;3.78;EMP (EPMA);;;3.28;0.12;;;;;;0.03;;0.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;TRUE;53.45;0.64;;;18.1;;;;;;;;;;;;;;3.81;;5.67;3.34;0.07;0.17;0.07;;5.59;EMP (EPMA);;;3.65;0.04;;;;;;0.55;;0.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;TRUE;53.65;0.83;;;18.05;;;;;;;;;;;;;;3.68;;5.54;3.78;0.07;0.18;0.06;;5.76;EMP (EPMA);;;3.62;0.27;;;;;;0.56;;0.25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;TRUE;58.09;0.23;;;20.77;;;;;;;;;;;;;;2.02;;4.47;2.19;0.05;0.27;0.1;;5.29;EMP (EPMA);;;4.46;0.03;;;;;;0.2;;0.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;;59.94;0.08;;;22.57;;;;;;;;;;;;;;0.31;;0.24;0.02;0;0;0;;6.77;EMP (EPMA);;;5.92;0.05;;;;;;0.56;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;;59.03;0.09;;;24.36;;;;;;;;;;;;;;0.3;;0.68;0.02;0.04;0;0;;7.09;EMP (EPMA);;;5.29;0.04;;;;;;0.95;;0.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;;60.38;0.1;;;22.96;;;;;;;;;;;;;;0.29;;0.22;0;0;0;0;;7.03;EMP (EPMA);;;5.87;0.06;;;;;;0.58;;0.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;;60.19;0;;;21.85;;;;;;;;;;;;;;0.37;;0.5;0;0.05;0;0;;10.3;EMP (EPMA);;;4.47;0.12;;;;;;0.31;;0.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;;60.2;0.09;;;22.33;;;;;;;;;;;;;;0.35;;0.55;0;0;0;0;;10.06;EMP (EPMA);;;4.31;0.18;;;;;;0.31;;0.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;;60.44;0.1;;;22.44;;;;;;;;;;;;;;0.31;;0.61;0;0;0;0;;9.96;EMP (EPMA);;;4.15;0.16;;;;;;0.36;;0.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;WHOLE ROCK;;;;;;;;;46.38;1.13;;;17.78;;;;;;;;;;;;;;8.04;;10.17;4.7;0.19;0.23;;;2.64;XRF;;;4.05;0.86;;;;;;;;0.33;;2.18;;;;;;;;;;;;;;;;;;;;21912;;6774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77;ICPMS;;;2125;ICPMS;;;67;ICPMS;;;346;ICPMS;;;68;ICPMS;;;;;;;;;;1715;ICPMS;;;178;ICPMS;;;329;ICPMS;;;39;ICPMS;;;150;ICPMS;;;27;ICPMS;;;6.1;16.2;2.1;9.9;1.67;4.1;0.52;3.2;0.43;8.1;5.3;;;;;;;;;;;;50;ICPMS;;;14.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;;PRIMARY;;;;;45.83;1.63;;;7.16;;;;;;;;;;;;;;9.38;;22.85;11.2;0.29;0;0;;0;EMP (EPMA);;;0.5;0.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5210;;11400;321;SIMS;;;115;SIMS;;;;;;;;;;;;;;;;;;;;;;;7.58;SIMS;;;372;SIMS;;;70.5;SIMS;;;518;SIMS;;;2.54;SIMS;;;;;;;;;;1.11;SIMS;;;51.1;SIMS;;;188;SIMS;;;;;;;146;SIMS;;;38.1;SIMS;;;8.27;70;;18.1;;8.46;;9.01;;13.6;1.29;;;;;;;;;;;;1;SIMS;;;0.0631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;;PRIMARY;;;;;48.29;0.66;;;4.85;;;;;;;;;;;;;;8.97;;22.8;11.94;0.26;0;0;;0;EMP (EPMA);;;0.76;0.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3490;;10000;228;SIMS;;;465;SIMS;;;;;;;;;;;;;;;;;;;;;;;10.8;SIMS;;;874;SIMS;;;88.4;SIMS;;;578;SIMS;;;7.89;SIMS;;;;;;;;;;2.18;SIMS;;;115;SIMS;;;329;SIMS;;;;;;;200;SIMS;;;47.7;SIMS;;;10.7;110;;21.5;;11.4;;11.6;;13.5;1.83;;;;;;;;;;;;4.82;SIMS;;;0.514;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;MINERAL / COMPONENT (INCL. GROUNDMASS);CLINOPYROXENE;;;PRIMARY;;;;;47.06;1.42;;;6.88;;;;;;;;;;;;;;7.12;;23.15;13.16;0.09;0;0;;0.03;EMP (EPMA);;;0.31;0.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5250;;8660;183;SIMS;;;149;SIMS;;;;;;;;;;;;;;;;;;;;;;;6.72;SIMS;;;197;SIMS;;;30.6;SIMS;;;166;SIMS;;;0.678;SIMS;;;;;;;;;;0.584;SIMS;;;17.5;SIMS;;;64.4;SIMS;;;;;;;60.7;SIMS;;;17.4;SIMS;;;3.8;30.8;;7.94;;3.8;;3.85;;6;0.504;;;;;;;;;;;;0.416;SIMS;;;0.0209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;;48.79;1.08;;;15.91;;;;;;;;;;;;;;5.88;;11.82;5.32;0.21;0.16;0.01;;3.02;EMP (EPMA);;;3.31;0.31;0.163;;;;0.606;0.42;;0.41;;;;;;;;;;;;;;;;;;;;;;31800;;8610;315;SIMS;;;53.3;SIMS;;;;;;;;;;;;;;;;;;;;;;;41.8;SIMS;;;883;SIMS;;;69.5;SIMS;;;580;SIMS;;;96.5;SIMS;;;;;;;;;;1160;SIMS;;;183;SIMS;;;411;SIMS;;;;;;;173;SIMS;;;32.5;SIMS;;;15.2;103;;16.2;;9;;9.12;;11.7;3.87;;;;;;;;;;;;42.5;SIMS;;;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;;52.35;0.8;;;16.76;;;;;;;;;;;;;;5.57;;9.16;4.9;0.25;0.18;0.14;;3.45;EMP (EPMA);;;3.49;0.11;0.285;;;;0.528;0.44;;0.03;;;;;;;;;;;;;;;;;;;;;;52500;;5460;350;SIMS;;;72.8;SIMS;;;;;;;;;;;;;;;;;;;;;;;144;SIMS;;;2240;SIMS;;;68.2;SIMS;;;807;SIMS;;;152;SIMS;;;;;;;;;;1540;SIMS;;;315;SIMS;;;615;SIMS;;;;;;;184;SIMS;;;30.5;SIMS;;;18.5;119;;14.7;;10.1;;9.04;;12;7.18;;;;;;;;;;;;99.5;SIMS;;;26.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2021;[25461] PANINA L. I. (2021);samp. 1;;APENNINIC-MAGHREBIDES CHAIN / APENNINE / LUCANIAN MAGMATIC PROVINCE / MONTE VULTURE;GAUDINELLO AREA;40.95;15.63;40.95;15.63;;;OUTCROP;SUBAERIAL;VOLCANIC ROCK;FOIDITE, HAUYNE;;;;;;;;;INCLUSION;;;;;GLASS INCLUSION;;CLINOPYROXENE;;53.45;0.64;;;18.1;;;;;;;;;;;;;;3.81;;5.67;3.34;0.07;0.17;0.07;;5.59;EMP (EPMA);;;3.65;0.04;1.07;;;;0.475;0.55;;0.27;;;;;;;;;;;;;;;;;;;;;;69600;;3830;302;SIMS;;;32.5;SIMS;;;;;;;;;;;;;;;;;;;;;;;168;SIMS;;;1940;SIMS;;;16;SIMS;;;190;SIMS;;;82.9;SIMS;;;;;;;;;;2030;SIMS;;;82.2;SIMS;;;133;SIMS;;;;;;;39.7;SIMS;;;7.32;SIMS;;;17.7;26.4;;3.73;;2.3;;2.18;;3.69;3.38;;;;;;;;;;;;44.9;SIMS;;;16.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
